Reconstruct, Original, Codec, BPP, MS-SSIM (PyTorch), MS-SSIM (IQA), PSNR_Y, PSNR_U, PSNR_V, VIF, FSIM, NLPD, IW-SSIM, VMAF, PSNR_HVS, MAC/pxl, DecGPU, DecCPU, EncGPU, EncCPU
EPFL_00006_2048x1536_24bit_sRGB_002.png, 00006_2048x1536.png, EPFL, -1, 0.9993782043457031, 0.999375581741333, 48.06556043620703, 49.51736568220564, 48.99927459316712, 0.9132732152938843, 0.9999474287033081, 0.027631403878331184, 0.9993598461151123, 95.975963, 48.56486765645919, None, None, None, None, None
EPFL_00006_2048x1536_24bit_sRGB_003.png, 00006_2048x1536.png, EPFL, -1, 0.9990201592445374, 0.9990122318267822, 45.90894226782456, 48.34158595283877, 47.92897857580289, 0.8750213384628296, 0.9999127984046936, 0.0351029634475708, 0.9988273978233337, 95.601825, 46.222057391148226, None, None, None, None, None
EPFL_00006_2048x1536_24bit_sRGB_004.png, 00006_2048x1536.png, EPFL, -1, 0.998655378818512, 0.9986452460289001, 44.38199953689307, 47.5080021944298, 47.23133705772504, 0.8419220447540283, 0.999875545501709, 0.041245799511671066, 0.9983667731285095, 95.256999, 44.47902620372014, None, None, None, None, None
EPFL_00006_2048x1536_24bit_sRGB_005.png, 00006_2048x1536.png, EPFL, -1, 0.9980762004852295, 0.9980652332305908, 42.738856562708165, 46.59014801634979, 46.53484959131799, 0.800951361656189, 0.9998130798339844, 0.04903848096728325, 0.9976485967636108, 94.601849, 42.4902501511357, None, None, None, None, None
EPFL_00006_2048x1536_24bit_sRGB_006.png, 00006_2048x1536.png, EPFL, -1, 0.9972856640815735, 0.997265100479126, 41.261173039196166, 45.79583796159157, 46.27746676334389, 0.760058581829071, 0.9997246265411377, 0.05792034789919853, 0.9965444207191467, 93.907616, 40.607424909017766, None, None, None, None, None
EPFL_00006_2048x1536_24bit_sRGB_007.png, 00006_2048x1536.png, EPFL, -1, 0.9963492751121521, 0.9963250756263733, 39.975551357431726, 45.1063154705193, 45.66425553949406, 0.7219111919403076, 0.9995926022529602, 0.06663788855075836, 0.995460033416748, 92.994975, 38.888833404671075, None, None, None, None, None
EPFL_00007_1600x1200_24bit_sRGB_001.png, 00007_1600x1200.png, EPFL, -1, 0.999100923538208, 0.999092161655426, 47.943932932238155, 45.24084266568568, 45.2874949422864, 0.8969372510910034, 0.9998493194580078, 0.02981441281735897, 0.9991246461868286, 95.897115, 47.08413250407014, None, None, None, None, None
EPFL_00007_1600x1200_24bit_sRGB_002.png, 00007_1600x1200.png, EPFL, -1, 0.9986035227775574, 0.9985909461975098, 45.97488366685617, 44.14384981070192, 43.864253115901704, 0.8579474687576294, 0.9997557401657104, 0.03704243525862694, 0.9986050724983215, 95.519313, 44.87171049654255, None, None, None, None, None
EPFL_00007_1600x1200_24bit_sRGB_003.png, 00007_1600x1200.png, EPFL, -1, 0.9981102347373962, 0.9980950355529785, 44.57698986407949, 43.368054235315356, 42.86465217067744, 0.8249931931495667, 0.9996495842933655, 0.04296860471367836, 0.9980628490447998, 95.101311, 43.28250183582387, None, None, None, None, None
EPFL_00007_1600x1200_24bit_sRGB_004.png, 00007_1600x1200.png, EPFL, -1, 0.9970731735229492, 0.9970473051071167, 42.53667831747238, 42.15830455129578, 41.43693239851224, 0.7717717289924622, 0.9993998408317566, 0.05346563830971718, 0.9968387484550476, 94.261522, 40.93624339316091, None, None, None, None, None
